"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"What Happened To That Boy - Baby &amp; Clipse https://t.co/ucLTniFkd9 #beats1",FALSE,1,NA,2015-07-06 11:30:00,FALSE,NA,"618019058974244864",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"What Happened To That Boy - Baby &amp; Clipse https://t.co/ucLTninJlB #beats1",FALSE,0,NA,2015-07-06 11:28:30,FALSE,NA,"618018681549901824",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Powerful (feat. Ellie Goulding &amp; Tarrus Riley) - Major Lazer https://t.co/qOE3XOAbGU #beats1",FALSE,0,NA,2015-07-06 11:23:16,FALSE,NA,"618017364794286080",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Commas - Future https://t.co/KTL9pKrtZF #beats1",FALSE,0,NA,2015-07-06 11:19:31,FALSE,NA,"618016419834404864",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"U Mad (feat. Kanye West) - Vic Mensa https://t.co/grlviWKmJN #beats1",FALSE,0,NA,2015-07-06 11:15:01,FALSE,NA,"618015287435227136",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",1,FALSE,FALSE,NA,NA
"Dreams - Beck https://t.co/AyQGWKitnm #beats1",FALSE,0,NA,2015-07-06 11:09:02,FALSE,NA,"618013780405055488",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Without You (feat. Totally Enormous Extinct Dinosaurs) - Dillon Francis https://t.co/w4xF2mEa9T #beats1",FALSE,0,NA,2015-07-06 11:03:01,FALSE,NA,"618012266299043840",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Can't Feel My Face - The Weeknd https://t.co/q5jNrBLMdm #beats1",FALSE,0,NA,2015-07-06 11:00:00,FALSE,NA,"618011507343904773",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Watch Me (Whip / Nae Nae) - Silento https://t.co/F1Zlo2BGxe #beats1",FALSE,0,NA,2015-07-06 10:56:14,FALSE,NA,"618010560635011072",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Bad Blood (feat. Kendrick Lamar) - Taylor Swift https://t.co/JNWOYie7i2 #beats1",FALSE,0,NA,2015-07-06 10:51:44,FALSE,NA,"618009427795382273",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Pedestrian at Best - Courtney Barnett https://t.co/VH1qO224JN #beats1",FALSE,0,NA,2015-07-06 10:48:00,FALSE,NA,"618008487889661952",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Real Joy - Fono https://t.co/01d2pW2JqJ #beats1",FALSE,3,NA,2015-07-06 10:41:59,FALSE,NA,"618006976480571393",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",2,FALSE,FALSE,NA,NA
"Little Monster - Royal Blood https://t.co/hoA22ruzAz #beats1",FALSE,1,NA,2015-07-06 10:38:13,FALSE,NA,"618006028785975300",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Cha Cha - D.R.A.M. https://t.co/y5x202RZhS #beats1",FALSE,0,NA,2015-07-06 10:33:43,FALSE,NA,"618004895539572736",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Get Low - Dillon Francis &amp; DJ Snake https://t.co/xyj38RTNzm #beats1",FALSE,0,NA,2015-07-06 10:30:44,FALSE,NA,"618004142364225536",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Gucci Said - Que #beats1",FALSE,0,NA,2015-07-06 10:26:14,FALSE,NA,"618003011508535296",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Pretty Boy Swag - Soulja Boy Tell 'Em https://t.co/I370L69uLF #beats1",FALSE,0,NA,2015-07-06 10:22:30,FALSE,NA,"618002071283965952",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Electric Body (feat. ScHoolboy Q) - A$AP Rocky https://t.co/3SH0qH3bXe #beats1",FALSE,0,NA,2015-07-06 10:18:43,FALSE,NA,"618001121416712192",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Ping Pong With my Woes - Ryan Hemsworth #beats1",FALSE,1,NA,2015-07-06 10:16:28,FALSE,NA,"618000552648175616",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Hot in Herre - Nelly https://t.co/VE9mtrEEUk #beats1",FALSE,0,NA,2015-07-06 10:14:58,FALSE,NA,"618000177492832256",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",1,FALSE,FALSE,NA,NA
"Grillz (Featuring Paul Wall, Ali &amp; Gipp) - Nelly featuring Paul Wall, Ali &amp; Gipp https://t.co/a88ktbXEwT #beats1",FALSE,0,NA,2015-07-06 10:13:28,FALSE,NA,"617999797786644480",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Country Grammar (Hot...) - Nelly https://t.co/vbbSBky7FV #beats1",FALSE,0,NA,2015-07-06 10:11:58,FALSE,NA,"617999421079429120",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Toot It and Boot It - YG https://t.co/bRAeg29e4e #beats1",FALSE,0,NA,2015-07-06 10:09:44,FALSE,NA,"617998859575365632",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"I Know There's Gonna Be (Good Times) [feat. Young Thug &amp; Popcaan] - Jamie xx https://t.co/xIe9Bx6NZc #beats1",FALSE,0,NA,2015-07-06 10:04:28,FALSE,NA,"617997532824793088",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Maserati- Sicko Mobb RIP Yams Version - Ryan Hemsworth #beats1",FALSE,0,NA,2015-07-06 10:02:13,FALSE,NA,"617996966153355264",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"What You Don't Do - Lianne La Havas https://t.co/ZnN2F0rh8Z #beats1",FALSE,0,NA,2015-07-06 09:57:44,FALSE,NA,"617995838690848768",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Trying - Bully https://t.co/LehEmW8obc #beats1",FALSE,0,NA,2015-07-06 09:53:57,FALSE,NA,"617994888190263296",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Why'd You Only Call Me When You're High? - Arctic Monkeys https://t.co/KZDGMa43JI #beats1",FALSE,0,NA,2015-07-06 09:51:42,FALSE,NA,"617994322689003520",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Classic Man (feat. Roman GianArthur) - Jidenna https://t.co/2xhVVoH2zg #beats1",FALSE,2,NA,2015-07-06 09:47:57,FALSE,NA,"617993378161106944",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Desire - Years &amp; Years https://t.co/miTciqlU0d #beats1",FALSE,3,NA,2015-07-06 09:44:14,FALSE,NA,"617992443481456640",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Don't Wanna Fight - Alabama Shakes https://t.co/W1fdRGfVts #beats1",FALSE,1,NA,2015-07-06 09:40:29,FALSE,NA,"617991495975612417",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Good For You (feat. A$AP Rocky) - Selena Gomez https://t.co/O0qUbiYdXK #beats1",FALSE,1,NA,2015-07-06 09:37:28,FALSE,NA,"617990737125330944",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Hyph Mngo - Joy Orbison https://t.co/X0UEuaXxbW #beats1",FALSE,1,NA,2015-07-06 09:32:13,FALSE,NA,"617989416800403456",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Bang That - Disclosure https://t.co/gPGl4i5nCX #beats1",FALSE,1,NA,2015-07-06 09:26:58,FALSE,NA,"617988096274075648",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Zillionaire - Nao https://t.co/VWd4A3ohE1 #beats1",FALSE,0,NA,2015-07-06 09:23:13,FALSE,NA,"617987153021259777",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"No Type - Rae Sremmurd https://t.co/gnYLg6vKPn #beats1",FALSE,0,NA,2015-07-06 09:19:28,FALSE,NA,"617986209030230016",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"The Love You're Given - Jack Garratt https://t.co/X0fJa1qJDM #beats1",FALSE,0,NA,2015-07-06 09:14:58,FALSE,NA,"617985074458415104",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Everyday (feat. Rod Stewart, Miguel &amp; Mark Ronson) - A$AP Rocky #beats1",FALSE,1,NA,2015-07-06 09:10:27,FALSE,NA,"617983939232301056",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",1,FALSE,FALSE,NA,NA
"Hard Time - Seinabo Sey https://t.co/XpS2Yw17Z3 #beats1",FALSE,1,NA,2015-07-06 09:06:41,FALSE,NA,"617982991923609600",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",1,FALSE,FALSE,NA,NA
"Let It Go - James Bay https://t.co/IvTH8ev32R #beats1",FALSE,0,NA,2015-07-06 09:02:56,FALSE,NA,"617982047953551360",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Freedom - Pharrell Williams https://t.co/McCYQzuIcH #beats1",FALSE,1,NA,2015-07-06 09:00:41,FALSE,NA,"617981482506821632",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",1,FALSE,FALSE,NA,NA
"Hyph Mngo - Joy Orbison https://t.co/X0UEubf83u #beats1",FALSE,0,NA,2015-07-06 08:57:41,FALSE,NA,"617980727552937984",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"My Song - Al Wilson https://t.co/FnoibV2j47 #beats1",FALSE,0,NA,2015-07-06 08:56:12,FALSE,NA,"617980352393519105",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Park Bench People - José James https://t.co/0bwMfoDRcq #beats1",FALSE,0,NA,2015-07-06 08:50:12,FALSE,NA,"617978842876149760",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Helios (feat. Wayne Snow) - Darius https://t.co/SKvpEmWeCa #beats1",FALSE,0,NA,2015-07-06 08:47:12,FALSE,NA,"617978089142898688",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Wonderful World - Sam Cooke https://t.co/RGfqEXVeq3 #beats1",FALSE,1,NA,2015-07-06 08:43:26,FALSE,NA,"617977139225337856",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"One Day - UGK https://t.co/KeSg5UBBg3 #beats1",FALSE,0,NA,2015-07-06 08:37:25,FALSE,NA,"617975627916910592",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",2,FALSE,FALSE,NA,NA
"Wavybone (feat. Juicy J x UGK) - A$AP Rocky https://t.co/2pfqUvfQTu #beats1",FALSE,1,NA,2015-07-06 08:32:56,FALSE,NA,"617974498034384896",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Can’t Get Outta The Game  - Nicole Wray ft. Beanie Sigel #beats1",FALSE,0,NA,2015-07-06 08:29:11,FALSE,NA,"617973555800723456",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Here - Alessia Cara https://t.co/RdMDga4k3i #beats1",FALSE,0,NA,2015-07-06 08:26:10,FALSE,NA,"617972795646046208",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"The Best People in the World - Elliphant https://t.co/7hLwivfz4s #beats1",FALSE,0,NA,2015-07-06 08:22:25,FALSE,NA,"617971853169160192",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",1,FALSE,FALSE,NA,NA
"Descontrole Do Romano - MC Tati Zaqui e MC Crash #beats1",FALSE,0,NA,2015-07-06 08:19:25,FALSE,NA,"617971096877441024",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Norf Norf - Vince Staples https://t.co/jeZoLzU4fb #beats1",FALSE,0,NA,2015-07-06 08:16:25,FALSE,NA,"617970342045351937",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Alright - Kendrick Lamar https://t.co/8mQmxY8fws #beats1",FALSE,2,NA,2015-07-06 08:13:26,FALSE,NA,"617969591470436352",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Gazi - A.Chal #beats1",FALSE,1,NA,2015-07-06 08:09:41,FALSE,NA,"617968648783818752",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Talk Talk - George Maple  https://t.co/xsiWXbAFwS #beats1",FALSE,2,NA,2015-07-06 08:05:10,FALSE,NA,"617967508830744576",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Too Young - Post Malone https://t.co/yzo3pieq4u #beats1",FALSE,1,NA,2015-07-06 08:01:24,FALSE,NA,"617966563057106944",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Warm - SG Lewis https://t.co/i8zPcwp40I #beats1",FALSE,2,NA,2015-07-06 07:58:24,FALSE,NA,"617965808250159104",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",3,FALSE,FALSE,NA,NA
"Pulsing (feat. Nina K) - Tomas Barfod https://t.co/bLreD5eWvG #beats1",FALSE,2,NA,2015-07-06 07:54:39,FALSE,NA,"617964864443695104",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Fastlane - Rationale https://t.co/BVZdFqewsP #beats1",FALSE,2,NA,2015-07-06 07:51:40,FALSE,NA,"617964114011406336",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Quite Like - Her https://t.co/zVdJhBbDrH #beats1",FALSE,2,NA,2015-07-06 07:47:10,FALSE,NA,"617962980622340096",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"God Emoji - Silicon https://t.co/Ntv0d1FtNW #beats1",FALSE,2,NA,2015-07-06 07:44:54,FALSE,NA,"617962411623063552",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Ice Cream - Raekwon https://t.co/G8cV6CKYLx #beats1",FALSE,1,NA,2015-07-06 07:41:10,FALSE,NA,"617961469070721024",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Sound Bwoy Bureill - Smif-N-Wessun https://t.co/g0j2rdSDfP #beats1",FALSE,3,NA,2015-07-06 07:36:40,FALSE,NA,"617960339016187904",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",1,FALSE,FALSE,NA,NA
"Hunger - Sam Sure https://t.co/lXnOwyq0ww #beats1",FALSE,2,NA,2015-07-06 07:33:39,FALSE,NA,"617959580950261760",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",1,FALSE,FALSE,NA,NA
"Sharpness - Jamie Woon  #beats1",FALSE,3,NA,2015-07-06 07:29:54,FALSE,NA,"617958634518114304",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"How Do You Love Me - SPZRKT &amp; Sango #beats1",FALSE,4,NA,2015-07-06 07:26:54,FALSE,NA,"617957879555969024",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Gemini - Alabama Shakes https://t.co/l8pbcBLR8J #beats1",FALSE,1,NA,2015-07-06 07:21:39,FALSE,NA,"617956561206513664",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",1,FALSE,FALSE,NA,NA
"Señorita - Justin Timberlake https://t.co/IXvfGnDuHk #beats1",FALSE,3,NA,2015-07-06 07:15:40,FALSE,NA,"617955052112715776",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"She Wants to Move - N.E.R.D https://t.co/phJsIZwYH4 #beats1",FALSE,2,NA,2015-07-06 07:12:39,FALSE,NA,"617954295569350656",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Seven Nation Army - The White Stripes https://t.co/gqbUPKKApA #beats1",FALSE,1,NA,2015-07-06 07:11:54,FALSE,NA,"617954104061599744",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Celestial Blues - Gary Bartz https://t.co/iJr4gAAJe3 #beats1",FALSE,0,NA,2015-07-06 07:09:39,FALSE,NA,"617953539332120576",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Yeah Yeah Yeah - Jax Jones #beats1",FALSE,1,NA,2015-07-06 07:05:09,FALSE,NA,"617952406144466944",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Set It Off (Vocal) - Strafe https://t.co/gdQ4fVntMO #beats1",FALSE,0,NA,2015-07-06 07:02:53,FALSE,NA,"617951837480742912",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Cheerleader (Felix Jaehn Remix Radio Edit) - Omi https://t.co/gWz1yirb77 #beats1",FALSE,0,NA,2015-07-06 06:57:39,FALSE,NA,"617950518447591424",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Bobo - Olamide https://t.co/R3UXTeXCA4 #beats1",FALSE,0,NA,2015-07-06 06:53:07,FALSE,NA,"617949380864311296",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Watch Me (Whip / Nae Nae) - Silento https://t.co/F1Zlo2BGxe #beats1",FALSE,0,NA,2015-07-06 06:50:08,FALSE,NA,"617948625948266496",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Fight Song - Rachel Platten https://t.co/bizKMEn9Et #beats1",FALSE,1,NA,2015-07-06 06:46:22,FALSE,NA,"617947681059700737",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Can't Feel My Face - The Weeknd https://t.co/q5jNrBLMdm #beats1",FALSE,1,NA,2015-07-06 06:42:37,FALSE,NA,"617946736955379712",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Shut Up and Dance - WALK THE MOON https://t.co/FerFaLReIj #beats1",FALSE,1,NA,2015-07-06 06:39:37,FALSE,NA,"617945983146704897",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Bye Bye - Cro https://t.co/SUSQgI9Q2o #beats1",FALSE,0,NA,2015-07-06 06:35:52,FALSE,NA,"617945037549256704",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"See You Again (feat. Charlie Puth) - Wiz Khalifa https://t.co/SsqppTSTjK #beats1",FALSE,1,NA,2015-07-06 06:31:23,FALSE,NA,"617943909294059520",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Lean On (feat. MØ &amp; DJ Snake) - Major Lazer https://t.co/e86nXaNRhI #beats1",FALSE,0,NA,2015-07-06 06:28:23,FALSE,NA,"617943152494813184",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Uptown Funk (feat. Bruno Mars) - Mark Ronson https://t.co/1xtPVuysaP #beats1",FALSE,0,NA,2015-07-06 06:22:22,FALSE,NA,"617941641886846976",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",1,FALSE,FALSE,NA,NA
