"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Know Me Better - Mabel #beats1",FALSE,0,NA,2015-07-28 16:44:27,FALSE,NA,"626070726471217152",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Honeymoon - Lana Del Rey #beats1",FALSE,0,NA,2015-07-28 16:37:56,FALSE,NA,"626069084912939009",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Antidote - Travi$ Scott #beats1",FALSE,0,NA,2015-07-28 16:32:26,FALSE,NA,"626067701010694144",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",1,FALSE,FALSE,NA,NA
"Mamacita (feat. Rich Homie Quan &amp; Young Thug) - Travi$ Scott https://t.co/ph1WRcggaQ #beats1 http://t.co/CHzFcC3peo",FALSE,0,NA,2015-07-28 16:29:28,FALSE,NA,"626066955468992512",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Mountain At My Gates - Foals https://t.co/BcC13VeDTY #beats1 http://t.co/w4eXK1t8d2",FALSE,0,NA,2015-07-28 16:25:11,FALSE,NA,"626065877843226624",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Dreams - Beck https://t.co/49sZzlEcv9 #beats1 http://t.co/25llXKWJ9U",FALSE,0,NA,2015-07-28 16:22:11,FALSE,NA,"626065124135170048",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Can't Feel My Face - The Weeknd https://t.co/EfBvsZIb4U #beats1 http://t.co/KGnLq0X75a",FALSE,0,NA,2015-07-28 16:17:56,FALSE,NA,"626064054247886848",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",2,FALSE,FALSE,NA,NA
"Throne - Bring Me the Horizon https://t.co/SdF50xMTSt #beats1 http://t.co/v6YAijbAzS",FALSE,1,NA,2015-07-28 16:12:57,FALSE,NA,"626062798846623745",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Gold - Kiiara #beats1",FALSE,0,NA,2015-07-28 16:08:40,FALSE,NA,"626061721925513217",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Charged Up - Drake #beats1",FALSE,0,NA,2015-07-28 16:05:55,FALSE,NA,"626061027252285440",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",2,FALSE,FALSE,NA,NA
"Ryderz - Hudson Mohawke https://t.co/Gob8hm5D6j #beats1 http://t.co/Q06ifcaLeW",FALSE,1,NA,2015-07-28 16:03:25,FALSE,NA,"626060400489066496",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Unbelievable - The Notorious B.I.G. https://t.co/CajUCZcLTG #beats1 http://t.co/uGavg8ULX7",FALSE,1,NA,2015-07-28 16:01:12,FALSE,NA,"626059843170902016",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Get Money (feat. Junior M.A.F.I.A.) - The Notorious B.I.G. https://t.co/XOFjzcYgym #beats1 http://t.co/03p3yz3WvX",FALSE,0,NA,2015-07-28 15:55:10,FALSE,NA,"626058323117346816",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Eventually - Tame Impala https://t.co/UhexZS0CuA #beats1 http://t.co/gPOpezv19d",FALSE,2,NA,2015-07-28 15:50:10,FALSE,NA,"626057066835222529",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Platoon (SpectraSoul Remix) - Jungle https://t.co/kULQmf8XTl #beats1 http://t.co/FuCmdwoqOR",FALSE,0,NA,2015-07-28 15:46:55,FALSE,NA,"626056248480387072",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Holding On (feat. Sam Dew) - Julio Bashmore https://t.co/sD7s8UMRWw #beats1 http://t.co/ue1ye0VHTZ",FALSE,1,NA,2015-07-28 15:42:26,FALSE,NA,"626055117775720448",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Hotline Bling - Drake #beats1",FALSE,2,NA,2015-07-28 15:38:24,FALSE,NA,"626054105446895616",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Reapers - Muse https://t.co/Bp1sqTepX1 #beats1 http://t.co/N9YMGdicii",FALSE,0,NA,2015-07-28 15:31:24,FALSE,NA,"626052343231066112",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Monster - Jacob Banks https://t.co/1JbfUtDr8R #beats1 http://t.co/4G5apgAtNU",FALSE,0,NA,2015-07-28 15:27:40,FALSE,NA,"626051401580474368",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Desire - Years &amp; Years https://t.co/ezBTFPs5bW #beats1 http://t.co/KiywEpwBDW",FALSE,0,NA,2015-07-28 15:24:09,FALSE,NA,"626050518591385600",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Liquid Spirit (Claptone Remix) - Gregory Porter https://t.co/XGOenI74Mr #beats1 http://t.co/WwmLb536j2",FALSE,0,NA,2015-07-28 15:17:54,FALSE,NA,"626048945429590016",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Bros - Wolf Alice https://t.co/9umq1Fnd53 #beats1 http://t.co/XDzTOvDrSC",FALSE,0,NA,2015-07-28 15:14:24,FALSE,NA,"626048064571219968",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Classic Man (feat. Roman GianArthur) - Jidenna https://t.co/tLg2KEVBsI #beats1 http://t.co/3trqkmoIe2",FALSE,1,NA,2015-07-28 15:10:39,FALSE,NA,"626047121360297985",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",1,FALSE,FALSE,NA,NA
"Here (Lucian Remix) - Alessia Cara  #beats1",FALSE,1,NA,2015-07-28 15:07:09,FALSE,NA,"626046237440143360",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",1,FALSE,FALSE,NA,NA
"Twist My Fingaz - YG https://t.co/Ez1ZE0Jnhc #beats1 http://t.co/oayFswxrY5",FALSE,0,NA,2015-07-28 15:02:39,FALSE,NA,"626045108018880512",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Cheerleader (Felix Jaehn Remix Radio Edit) - Omi https://t.co/Wou2noGm0b #beats1 http://t.co/y8EF9c622q",FALSE,0,NA,2015-07-28 14:58:54,FALSE,NA,"626044161188302848",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Glitterball (feat. Ella Henderson) - Sigma https://t.co/bCEe07nMHq #beats1 http://t.co/cZVEtEPwHZ",FALSE,0,NA,2015-07-28 14:54:39,FALSE,NA,"626043092811034625",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Can't Feel My Face - The Weeknd https://t.co/EfBvsZIb4U #beats1 http://t.co/lQpMfYySpd",FALSE,1,NA,2015-07-28 14:51:09,FALSE,NA,"626042210853777408",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",1,FALSE,FALSE,NA,NA
"Fight Song - Rachel Platten https://t.co/KZ6PSAMCpx #beats1 http://t.co/bHT2R78a1V",FALSE,0,NA,2015-07-28 14:47:24,FALSE,NA,"626041269387698178",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Shut Up and Dance - WALK THE MOON https://t.co/Lp4W7q23t7 #beats1 http://t.co/lKuZ46dv33",FALSE,0,NA,2015-07-28 14:43:54,FALSE,NA,"626040386713190400",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Watch Me (Whip / Nae Nae) - Silento https://t.co/UF9ROhLMkB #beats1 http://t.co/jLcLcqFOsU",FALSE,0,NA,2015-07-28 14:40:39,FALSE,NA,"626039570774278144",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Ginza - J Balvin https://t.co/gpPFeFObxH #beats1 http://t.co/e11iOQDb2O",FALSE,1,NA,2015-07-28 14:36:55,FALSE,NA,"626038628964278272",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Worth It (feat. Kid Ink) - Fifth Harmony https://t.co/bEPqiCkDcp #beats1 http://t.co/17EeDQy0IP",FALSE,0,NA,2015-07-28 14:32:40,FALSE,NA,"626037561446821889",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Good For You (feat. A$AP Rocky) - Selena Gomez #beats1",FALSE,0,NA,2015-07-28 14:27:52,FALSE,NA,"626036355328540672",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Baby Love - Petite Meller https://t.co/lsI8cRjZ6W #beats1 http://t.co/09uGxvV0XJ",FALSE,0,NA,2015-07-28 14:23:38,FALSE,NA,"626035288238854145",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"See You Again (feat. Charlie Puth) - Wiz Khalifa https://t.co/oFxJuLf4IW #beats1 http://t.co/U023MNRe29",FALSE,0,NA,2015-07-28 14:19:38,FALSE,NA,"626034282662895616",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Photograph - Ed Sheeran https://t.co/nTwQcg6sLv #beats1 http://t.co/0raiQNYESA",FALSE,0,NA,2015-07-28 14:14:52,FALSE,NA,"626033083079372800",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Marvin Gaye (feat. Meghan Trainor) - Charlie Puth https://t.co/guoEcFrazF #beats1 http://t.co/IPMFMNWmmJ",FALSE,0,NA,2015-07-28 14:11:37,FALSE,NA,"626032264288321536",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Trap Queen - Fetty Wap https://t.co/95GskjbIph #beats1 http://t.co/GL7QKvg1T0",FALSE,0,NA,2015-07-28 14:07:09,FALSE,NA,"626031137945690112",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Cool for the Summer - Demi Lovato https://t.co/z6FjJux3ux #beats1 http://t.co/JFygT66gIQ",FALSE,0,NA,2015-07-28 14:03:24,FALSE,NA,"626030194772606977",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Money On My Mind (MK Remix) - Sam Smith https://t.co/O92qvpRCEL #beats1 http://t.co/KPRCQWHzXJ",FALSE,0,NA,2015-07-28 13:58:55,FALSE,NA,"626029068694220801",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"The Future - Leonard Cohen https://t.co/x8VQ8AlW3z #beats1 http://t.co/d16SHZU5H5",FALSE,0,NA,2015-07-28 13:51:37,FALSE,NA,"626027231530352640",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"2Shy - Shura https://t.co/fBPtGIz6Lw #beats1 http://t.co/6kB0NGMo96",FALSE,0,NA,2015-07-28 13:47:22,FALSE,NA,"626026160892309504",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Stuck In My Teeth - Circa Waves https://t.co/pO9EskpiaX #beats1 http://t.co/DiJkxUdstd",FALSE,0,NA,2015-07-28 13:44:07,FALSE,NA,"626025343388942336",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Let It Happen - Tame Impala https://t.co/9u8sveHUUn #beats1 http://t.co/KhPJDrRM87",FALSE,2,NA,2015-07-28 13:36:37,FALSE,NA,"626023456736473088",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Goin' Back - Dusty Springfield https://t.co/AhFlqawNZc #beats1 http://t.co/BJ8Pc1VtUK",FALSE,0,NA,2015-07-28 13:33:07,FALSE,NA,"626022575320248320",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Back to Black - Amy Winehouse https://t.co/gFquQmABvl #beats1 http://t.co/k7B3SRy4ci",FALSE,0,NA,2015-07-28 13:28:21,FALSE,NA,"626021377229869056",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Good Luck (Remix Feat. Ana Matronic) [Video Edit] - Bright Light Bright Light https://t.co/dB9NQeebaU #beats1 http://t.co/B78x2tL7nP",FALSE,0,NA,2015-07-28 13:23:21,FALSE,NA,"626020117776867328",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"My Terracotta Heart - Blur https://t.co/hIPQjm2nUP #beats1 http://t.co/n7ER7AZqb3",FALSE,0,NA,2015-07-28 13:19:06,FALSE,NA,"626019048141266944",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Going to a Town - Rufus Wainwright https://t.co/xUs8iRdOtz #beats1 http://t.co/MZEsucOucK",FALSE,1,NA,2015-07-28 13:15:06,FALSE,NA,"626018041474777088",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Help Me Lose My Mind (feat. London Grammar) - Disclosure https://t.co/p3z1sZZvzp #beats1 http://t.co/oPWvfV0Mby",FALSE,0,NA,2015-07-28 13:10:21,FALSE,NA,"626016845217308672",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Powerful (feat. Ellie Goulding &amp; Tarrus Riley) - Major Lazer https://t.co/dKh2YOjOsR #beats1 http://t.co/nPv3y73vuA",FALSE,0,NA,2015-07-28 13:07:06,FALSE,NA,"626016026656944128",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"(Don't Fear) The Reaper - Blue Öyster Cult https://t.co/w5fXSzKFqc #beats1 http://t.co/DINgGcTneN",FALSE,1,NA,2015-07-28 13:02:06,FALSE,NA,"626014769896652800",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",1,FALSE,FALSE,NA,NA
"Pretend - Seinabo Sey https://t.co/Ic7Mq0rQBV #beats1 http://t.co/SaoePd8Db0",FALSE,0,NA,2015-07-28 12:58:07,FALSE,NA,"626013765792858116",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"The Wolf - Mumford &amp; Sons https://t.co/0iiiMvmNPr #beats1 http://t.co/oqDtaPvqFO",FALSE,1,NA,2015-07-28 12:54:50,FALSE,NA,"626012941628907520",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"I Found U (Remode) [feat. Max’C] - Axwell &amp; Max'C https://t.co/tXXshXMxAR #beats1 http://t.co/MuIhSMyZYg",FALSE,0,NA,2015-07-28 12:51:20,FALSE,NA,"626012061374509057",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Moaning Lisa Smile - Wolf Alice https://t.co/enioQWgj9d #beats1 http://t.co/WGvc3WPMoY",FALSE,0,NA,2015-07-28 12:48:05,FALSE,NA,"626011242495393792",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Zillionaire - Nao https://t.co/C0WgS5uN1e #beats1 http://t.co/qC3Qua4foS",FALSE,0,NA,2015-07-28 12:44:22,FALSE,NA,"626010308390293505",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"News &amp; Culture: Jack Garratt on success - Jack Garratt #beats1",FALSE,0,NA,2015-07-28 12:43:34,FALSE,NA,"626010105893515264",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"The Hills - The Weeknd https://t.co/73F7aWHXSw #beats1 http://t.co/vSyKHpCm8K",FALSE,1,NA,2015-07-28 12:39:35,FALSE,NA,"626009101131206656",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",1,FALSE,FALSE,NA,NA
"Loud Places (feat. Romy) - Jamie xx https://t.co/7IOwOCe9gI #beats1 http://t.co/loYbRCAMqL",FALSE,0,NA,2015-07-28 12:35:06,FALSE,NA,"626007973521924096",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",1,FALSE,FALSE,NA,NA
"What About the Rest of Us (feat. Rico Love) - Action Bronson &amp; Joey Bada$$ https://t.co/xPr0Yt6GDp #beats1 http://t.co/x8Nm3VFVHN",FALSE,0,NA,2015-07-28 12:31:06,FALSE,NA,"626006969883734016",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Seasons (Waiting On You) - Future Islands https://t.co/bVSgB6FcWy #beats1 http://t.co/dpC2AowUhI",FALSE,1,NA,2015-07-28 12:26:50,FALSE,NA,"626005893948293120",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",1,FALSE,FALSE,NA,NA
"Rio - Netsky https://t.co/NGsOMSNxDZ #beats1 http://t.co/eM2G46EZul",FALSE,0,NA,2015-07-28 12:23:05,FALSE,NA,"626004950317985796",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Back 2 Yesterday - The Black Eyed Peas #beats1",FALSE,0,NA,2015-07-28 12:18:04,FALSE,NA,"626003687882756096",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"White Light - Shura https://t.co/ycwy6NrBpN #beats1 http://t.co/fiSiTO5nxp",FALSE,0,NA,2015-07-28 12:13:50,FALSE,NA,"626002623989198848",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Hotline Bling - Drake #beats1",FALSE,1,NA,2015-07-28 12:09:49,FALSE,NA,"626001610603372544",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",1,FALSE,FALSE,NA,NA
"What Went Down - Foals https://t.co/n7Oef0Lqp7 #beats1 http://t.co/2yiFA0HVNt",FALSE,0,NA,2015-07-28 12:04:04,FALSE,NA,"626000165061660673",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
