"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"The Blacker the Berry - Kendrick Lamar https://t.co/bOBNqhVjgJ #beats1",FALSE,0,NA,2015-07-15 12:05:37,FALSE,NA,"621289512904327168",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"City - Spring King https://t.co/Wlb3eyfgpI #beats1",FALSE,0,NA,2015-07-15 12:02:07,FALSE,NA,"621288631261638656",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Now up on @Beats1: Beats 1 LDN",FALSE,0,NA,2015-07-15 12:00:02,FALSE,NA,"621288108718444544",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Back to Life - Soul II Soul https://t.co/SLyzN3j9TD #beats1",FALSE,0,NA,2015-07-15 11:58:22,FALSE,NA,"621287686943453184",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"House Every Weekend - David Zowie #beats1",FALSE,0,NA,2015-07-15 11:54:51,FALSE,NA,"621286805032300544",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Sweet Lady - Tyrese https://t.co/pwu6xPnEpB #beats1",FALSE,0,NA,2015-07-15 11:50:22,FALSE,NA,"621285673144840192",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"I Still Do - Tyrese https://t.co/cAD0d2glFz #beats1",FALSE,0,NA,2015-07-15 11:46:52,FALSE,NA,"621284794278789121",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Don't Wanna Look Back - Tyrese https://t.co/ayZmZYMKzR #beats1",FALSE,0,NA,2015-07-15 11:45:37,FALSE,NA,"621284479093620736",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Prior To You - Tyrese https://t.co/J8LIdZhu67 #beats1",FALSE,0,NA,2015-07-15 11:44:06,FALSE,NA,"621284098305359872",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Waiting On You - Tyrese https://t.co/UNn0Szs3ME #beats1",FALSE,1,NA,2015-07-15 11:42:37,FALSE,NA,"621283722734751744",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Shame - Tyrese https://t.co/GtV51EeyEL #beats1",FALSE,0,NA,2015-07-15 11:34:36,FALSE,NA,"621281707879202816",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Dumb S**t (feat. Snoop Dogg) - Tyrese https://t.co/4rxZ7Pi8Yx #beats1",FALSE,0,NA,2015-07-15 11:26:06,FALSE,NA,"621279569019031552",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Papaoutai - Stromae https://t.co/T8Om75RX0x #beats1",FALSE,1,NA,2015-07-15 11:18:51,FALSE,NA,"621277742110277632",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Painted - MS MR https://t.co/gu4085AA8r #beats1",FALSE,0,NA,2015-07-15 11:15:06,FALSE,NA,"621276797984985088",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"New Hobbies - Fort Lean https://t.co/Cv0b218N1d #beats1",FALSE,0,NA,2015-07-15 11:13:20,FALSE,NA,"621276354907144192",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"I'm Gonna Show You Crazy - Bebe Rexha https://t.co/7oofdx4bvE #beats1",FALSE,0,NA,2015-07-15 11:09:50,FALSE,NA,"621275473637711872",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Baby Blue (feat. Chance the Rapper) - Action Bronson https://t.co/Vq7XbWWyKI #beats1",FALSE,1,NA,2015-07-15 11:05:35,FALSE,NA,"621274403763023872",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",1,FALSE,FALSE,NA,NA
"Made You Look - Nas https://t.co/Nz3THneAE7 #beats1",FALSE,0,NA,2015-07-15 11:02:05,FALSE,NA,"621273522548154368",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Devil's Whisper - Raury https://t.co/fpx4zgqzvc #beats1",FALSE,0,NA,2015-07-15 10:58:06,FALSE,NA,"621272522928050176",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Hazeus View - Joey Bada$$ https://t.co/vArre7DpTv #beats1",FALSE,0,NA,2015-07-15 10:54:50,FALSE,NA,"621271699959476224",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"The Hills - The Weeknd https://t.co/ACOUiIN7qg #beats1",FALSE,0,NA,2015-07-15 10:50:49,FALSE,NA,"621270689958490112",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Swarm - The Bohicas https://t.co/9qUVwexxkC #beats1",FALSE,1,NA,2015-07-15 10:47:49,FALSE,NA,"621269934438526976",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"No Ordinary Love - Sade https://t.co/rqeiEUuHsI #beats1",FALSE,1,NA,2015-07-15 10:42:20,FALSE,NA,"621268552838959104",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Girl (feat. KAYTRANADA) - The Internet https://t.co/OQEZuhWUAX #beats1",FALSE,0,NA,2015-07-15 10:38:34,FALSE,NA,"621267607774171136",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Stole the Show (feat. Parson James) - Kygo https://t.co/MUt6GWFiLE #beats1",FALSE,0,NA,2015-07-15 10:34:50,FALSE,NA,"621266664504565760",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"U Mad (feat. Kanye West) - Vic Mensa https://t.co/grlviWKmJN #beats1",FALSE,0,NA,2015-07-15 10:30:04,FALSE,NA,"621265468062584832",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"I've Been Waiting for Her - Mac Demarco https://t.co/M8fh0Trt1z #beats1",FALSE,0,NA,2015-07-15 10:27:19,FALSE,NA,"621264775385890816",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Piece of My Heart - Big Brother &amp; The Holding Company https://t.co/lAXpl9RcXH #beats1",FALSE,1,NA,2015-07-15 10:23:04,FALSE,NA,"621263706161348609",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Just a Girl - No Doubt https://t.co/D72XxEmjtn #beats1",FALSE,1,NA,2015-07-15 10:18:33,FALSE,NA,"621262570549346305",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",1,FALSE,FALSE,NA,NA
"Pedestrian at Best - Courtney Barnett https://t.co/VH1qO224JN #beats1",FALSE,0,NA,2015-07-15 10:14:49,FALSE,NA,"621261627145474048",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"That's How You Know - Nico &amp; Vinz (Feat. Kid Ink &amp; Bebe Rexha) #beats1",FALSE,0,NA,2015-07-15 10:11:18,FALSE,NA,"621260745112711168",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"F**k the Summer Up (feat. Biker Boy Pug) - Leikeli47 https://t.co/olCP1n30tz #beats1",FALSE,0,NA,2015-07-15 10:08:04,FALSE,NA,"621259932000747520",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Move That Doh (feat. Pharrell, Pusha T &amp; Casino) - Future https://t.co/YKyXipGuKx #beats1",FALSE,0,NA,2015-07-15 10:03:48,FALSE,NA,"621258856702836737",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Commas - Future https://t.co/kZ74fwA6et #beats1",FALSE,0,NA,2015-07-15 10:00:49,FALSE,NA,"621258106463498240",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Now up on @Beats1: Ebro Darden on Beats 1",FALSE,0,NA,2015-07-15 10:00:08,FALSE,NA,"621257933456850944",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Chocolate - The 1975 https://t.co/AKPIC15iOA #beats1",FALSE,0,NA,2015-07-15 09:56:33,FALSE,NA,"621257031236849664",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Shadows &amp; Diamonds - Elijah Blake https://t.co/jgNWG1clOB #beats1",FALSE,0,NA,2015-07-15 09:53:03,FALSE,NA,"621256150181380096",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Figure It Out - Royal Blood https://t.co/vEWZtlj6W0 #beats1",FALSE,0,NA,2015-07-15 09:50:03,FALSE,NA,"621255395840016384",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"D.A.N.C.E. - Justice https://t.co/laN7tKRDKu #beats1",FALSE,0,NA,2015-07-15 09:46:34,FALSE,NA,"621254519511457792",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Here - Alessia Cara https://t.co/RdMDga4k3i #beats1",FALSE,0,NA,2015-07-15 09:43:04,FALSE,NA,"621253637151526912",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Burial (ft. Pusha T, Moody Good, &amp; TrollPhace) - Yogi &amp; Skrillex #beats1",FALSE,0,NA,2015-07-15 09:39:47,FALSE,NA,"621252813746798592",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Loud Places (feat. Romy) - Jamie xx https://t.co/bFnvFDIxSO #beats1",FALSE,0,NA,2015-07-15 09:35:23,FALSE,NA,"621251704345001984",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Rude Boy - Rihanna https://t.co/NsOMi4clJB #beats1",FALSE,0,NA,2015-07-15 09:31:33,FALSE,NA,"621250739898290176",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Classic Man Remix (feat. Kendrick Lamar) - Jidenna #beats1",FALSE,1,NA,2015-07-15 09:27:17,FALSE,NA,"621249666689171456",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Itch - Nothing but Thieves https://t.co/pBUiKl0ngA #beats1",FALSE,0,NA,2015-07-15 09:23:49,FALSE,NA,"621248792524910592",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"V. 3005 - Childish Gambino https://t.co/6AntB60BmA #beats1",FALSE,0,NA,2015-07-15 09:19:47,FALSE,NA,"621247778753245184",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Platoon - Jungle https://t.co/fva7GhDlVC #beats1",FALSE,0,NA,2015-07-15 09:16:17,FALSE,NA,"621246897265737728",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Norf Norf - Vince Staples https://t.co/jeZoLzU4fb #beats1",FALSE,0,NA,2015-07-15 09:13:32,FALSE,NA,"621246204727439360",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Hold Me Up - Conrad Sewell https://t.co/OLTbCmTdZ0 #beats1",FALSE,0,NA,2015-07-15 09:10:02,FALSE,NA,"621245324661780480",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Let It Happen - Tame Impala https://t.co/sXL62gFHZW #beats1",FALSE,1,NA,2015-07-15 09:05:47,FALSE,NA,"621244255042936832",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Show Me Love (feat. Kimberly Anne) - Sam Feldt https://t.co/Y21J7zxBp1 #beats1",FALSE,0,NA,2015-07-15 09:04:01,FALSE,NA,"621243812787130368",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Now up on @Beats1: Beats 1 LDN",FALSE,1,NA,2015-07-15 09:00:06,FALSE,NA,"621242824512663552",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Feel the Love - Rudimental https://t.co/GroKZwxIGy #beats1",FALSE,0,NA,2015-07-15 08:58:16,FALSE,NA,"621242365408317440",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Roundabout (feat. Makoto) - DJ Marky https://t.co/nnggbcb4AS #beats1",FALSE,0,NA,2015-07-15 08:55:16,FALSE,NA,"621241610664329216",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Wickedest MC Alive - Wiley https://t.co/P1Ibh4Zpnt #beats1",FALSE,0,NA,2015-07-15 08:52:16,FALSE,NA,"621240855488274432",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Closure (feat. Szjerdene) - Lapalux https://t.co/FcyfDzT5d7 #beats1",FALSE,0,NA,2015-07-15 08:48:02,FALSE,NA,"621239789866610688",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Lane Switch - Little Simz #beats1",FALSE,2,NA,2015-07-15 08:43:46,FALSE,NA,"621238714472243201",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"On the Regular (Radio Version) - Shamir https://t.co/yOsMYzcLDg #beats1",FALSE,0,NA,2015-07-15 08:40:46,FALSE,NA,"621237959556235264",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"I Gotta Find Peace of Mind - Lauryn Hill https://t.co/Yn2YB3yu0R #beats1",FALSE,0,NA,2015-07-15 08:35:01,FALSE,NA,"621236513892864000",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Sockets - Slaves #beats1",FALSE,1,NA,2015-07-15 08:30:45,FALSE,NA,"621235441652617217",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Wonder Woman - LION BABE https://t.co/bbf5PglUuS #beats1",FALSE,0,NA,2015-07-15 08:27:16,FALSE,NA,"621234563067592704",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Adam &amp; Eve (Swindle Remix) - Izzy Bizu #beats1",FALSE,0,NA,2015-07-15 08:19:00,FALSE,NA,"621232482864754689",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"The Less I Know The Better - Tame Impala https://t.co/L36UHDen0B #beats1",FALSE,0,NA,2015-07-15 08:15:30,FALSE,NA,"621231603163996160",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Pushing On - Oliver $ &amp; Jimi Jules https://t.co/g3gxOxsUIn #beats1",FALSE,1,NA,2015-07-15 08:13:01,FALSE,NA,"621230977801678848",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Dirty - DJ S.K.T https://t.co/qBlDw0HVdn #beats1",FALSE,2,NA,2015-07-15 08:10:30,FALSE,NA,"621230343534850049",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",4,FALSE,FALSE,NA,NA
"Loving You - Pryda #beats1",FALSE,0,NA,2015-07-15 08:05:45,FALSE,NA,"621229149210976257",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Camden Hype - Subtension #beats1",FALSE,0,NA,2015-07-15 08:02:45,FALSE,NA,"621228391874867200",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Something About You - Hayden James https://t.co/5JalTK1E1b #beats1",FALSE,1,NA,2015-07-15 07:59:00,FALSE,NA,"621227447825092608",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",1,FALSE,FALSE,NA,NA
"I've Been Waiting for Her - Mac Demarco https://t.co/M8fh0Trt1z #beats1",FALSE,0,NA,2015-07-15 07:56:30,FALSE,NA,"621226820252356608",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Tierney Terrace  - Loyle Carner https://t.co/XayWwj9eaN #beats1",FALSE,0,NA,2015-07-15 07:52:59,FALSE,NA,"621225937196175360",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Ambience - Melé https://t.co/1qnkvQGUbb #beats1",FALSE,0,NA,2015-07-15 07:47:45,FALSE,NA,"621224616644714496",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Where You At - The Bohicas https://t.co/2fTIJ4nf0D #beats1",FALSE,0,NA,2015-07-15 07:44:44,FALSE,NA,"621223860080386048",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Swarm - The Bohicas https://t.co/9qUVwexxkC #beats1",FALSE,0,NA,2015-07-15 07:41:59,FALSE,NA,"621223169228189696",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"My City - Bodhi Vs. George the Poet https://t.co/x7hjUC1Lp1 #beats1",FALSE,0,NA,2015-07-15 07:36:14,FALSE,NA,"621221719798366208",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Oh My - Boogie https://t.co/O0dDT60kq4 #beats1",FALSE,0,NA,2015-07-15 07:31:34,FALSE,NA,"621220545762299904",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Happy Song - Bring Me The Horizon https://t.co/wjM6EmvyHb #beats1",FALSE,1,NA,2015-07-15 07:27:44,FALSE,NA,"621219579340156928",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Show Me Love - Robin S. https://t.co/ct3Rbtoxy0 #beats1",FALSE,1,NA,2015-07-15 07:22:59,FALSE,NA,"621218387591593984",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Isla feat. Kaleem Taylor  - Felon  https://t.co/GFzBv5aQiC #beats1",FALSE,1,NA,2015-07-15 07:17:54,FALSE,NA,"621217106953175040",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Know Me From (Radio Edit) - Stormzy #beats1",FALSE,0,NA,2015-07-15 07:14:39,FALSE,NA,"621216288145281024",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Go ft. Q Tip (Radio Edit) - The Chemical Brothers #beats1",FALSE,0,NA,2015-07-15 07:10:54,FALSE,NA,"621215344796008448",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Pepper Riddim - P Money https://t.co/2sBCdquZOI #beats1",FALSE,1,NA,2015-07-15 07:08:24,FALSE,NA,"621214714077556736",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Holding On (feat. Sam Dew) - Julio Bashmore https://t.co/xckvanF7PP #beats1",FALSE,1,NA,2015-07-15 07:04:58,FALSE,NA,"621213850164178944",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Sunshine - Tom Misch https://t.co/scpyG2nmkW #beats1",FALSE,0,NA,2015-07-15 07:01:43,FALSE,NA,"621213034443313152",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Can't Feel My Face - The Weeknd https://t.co/SCM1ZLMI37 #beats1",FALSE,0,NA,2015-07-15 06:57:13,FALSE,NA,"621211900974645248",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"My Woman, My Everything... (feat. Wandecoal) - Patoranking https://t.co/Xm3wQ6qo7Y #beats1",FALSE,0,NA,2015-07-15 06:53:13,FALSE,NA,"621210893473480704",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Cheerleader (Felix Jaehn Remix Radio Edit) - Omi https://t.co/gWz1yirb77 #beats1",FALSE,2,NA,2015-07-15 06:49:42,FALSE,NA,"621210010337583105",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Fight Song - Rachel Platten https://t.co/bizKMEn9Et #beats1",FALSE,0,NA,2015-07-15 06:46:12,FALSE,NA,"621209128816508928",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"The Hills - The Weeknd https://t.co/ACOUiIN7qg #beats1",FALSE,1,NA,2015-07-15 06:42:12,FALSE,NA,"621208122569457664",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
