"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Them Changes - Thundercat https://t.co/TewehTcmBz #beats1 http://t.co/VgiZo23uaf",FALSE,1,NA,2015-07-24 01:22:34,FALSE,NA,"624389175308066816",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Penthouse Cloud - The Internet https://t.co/aAlmsn7Rqe #beats1 http://t.co/Ft6M2P6kc5",FALSE,0,NA,2015-07-24 01:13:05,FALSE,NA,"624386787042066432",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",2,FALSE,FALSE,NA,NA
"Hunter - Pharrell Williams https://t.co/S1h927w81q #beats1 http://t.co/gnT8hWboLN",FALSE,0,NA,2015-07-24 01:08:19,FALSE,NA,"624385589777973248",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Little Monster - Royal Blood https://t.co/3rvazVRmj0 #beats1 http://t.co/AfxgtPZQkj",FALSE,1,NA,2015-07-24 01:04:03,FALSE,NA,"624384512848433152",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Swarm - The Bohicas https://t.co/dxC3GO3wza #beats1 http://t.co/VvQfy93p6Q",FALSE,0,NA,2015-07-24 01:00:33,FALSE,NA,"624383635009970176",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Hey Mama (feat. Nicki Minaj &amp; Afrojack) - David Guetta https://t.co/pdNkKqHpF3 #beats1 http://t.co/WLn9UzBzrw",FALSE,1,NA,2015-07-24 00:57:04,FALSE,NA,"624382758337576960",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"The Fresh Prince of Bel Air (Theme from ""The Fresh Prince"") - DJ Jazzy Jeff &amp; The Fresh Prince #beats1",FALSE,1,NA,2015-07-24 00:53:17,FALSE,NA,"624381805559443456",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",1,FALSE,FALSE,NA,NA
"I Know There's Gonna Be (Good Times) [feat. Young Thug &amp; Popcaan - Jamie xx https://t.co/TnHYpDDEc3 #beats1 http://t.co/3Ww7PKeFTt",FALSE,2,NA,2015-07-24 00:49:17,FALSE,NA,"624380800486756353",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Marvin Gaye (feat. Meghan Trainor) - Charlie Puth https://t.co/guoEcFrazF #beats1 http://t.co/XWKDVmx22E",FALSE,0,NA,2015-07-24 00:43:48,FALSE,NA,"624379418727854080",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Nothing But Trouble (From the Soundtrack of the Documentary “808”) - Lil Wayne &amp; Charlie Puth https://t.co/vhLy2oH8BT #beats1",FALSE,0,NA,2015-07-24 00:36:04,FALSE,NA,"624377472608546816",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Back It Up (feat. Pitbull) - Prince Royce https://t.co/VrBI5Q0ugj #beats1 http://t.co/SI2loSGhtn",FALSE,1,NA,2015-07-24 00:30:18,FALSE,NA,"624376021719064576",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"From Time (feat. Jhene Aiko) - Drake https://t.co/fo9vxkxPvL #beats1 http://t.co/AU0RmO2ylm",FALSE,2,NA,2015-07-24 00:23:18,FALSE,NA,"624374259570315264",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",1,FALSE,FALSE,NA,NA
"See You Again (feat. Charlie Puth) - Wiz Khalifa https://t.co/oFxJuLf4IW #beats1 http://t.co/GFL9WxNDvx",FALSE,0,NA,2015-07-24 00:13:32,FALSE,NA,"624371799824973824",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Desire - Years &amp; Years https://t.co/ezBTFPs5bW #beats1 http://t.co/vS5b0cCCFk",FALSE,0,NA,2015-07-24 00:07:47,FALSE,NA,"624370353461182464",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Where Ya At ft. Drake - Future #beats1",FALSE,0,NA,2015-07-24 00:04:00,FALSE,NA,"624369402352390144",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Sweet Child O' Mine - Guns N' Roses https://t.co/7dgzJyuR8Q #beats1 http://t.co/ln4Gsj0EMe",FALSE,4,NA,2015-07-23 23:57:32,FALSE,NA,"624367775004401664",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",3,FALSE,FALSE,NA,NA
"Sign On - RAT BOY https://t.co/qI091bSlDW #beats1 http://t.co/QBDjQwZP5C",FALSE,1,NA,2015-07-23 23:54:02,FALSE,NA,"624366892959055872",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Broke - Joe Budden https://t.co/7DQM8bxmvq #beats1 http://t.co/11eZMPNdRV",FALSE,0,NA,2015-07-23 23:49:31,FALSE,NA,"624365759653937152",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Part II (On the Run) [feat. Beyoncé] - JAY Z https://t.co/YbLy5nSquh #beats1 http://t.co/3e7LSzBCIV",FALSE,2,NA,2015-07-23 23:43:45,FALSE,NA,"624364308445679616",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",1,FALSE,FALSE,NA,NA
"All Eyes on You (feat. Chris Brown &amp; Nicki Minaj) - Meek Mill https://t.co/xnc9XsxaPF #beats1 http://t.co/Jq2ZxjspmI",FALSE,0,NA,2015-07-23 23:39:00,FALSE,NA,"624363110921584640",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"All Gold Everything - Trinidad James https://t.co/7S6XAxbMep #beats1 http://t.co/d0dTczfwaL",FALSE,1,NA,2015-07-23 23:35:46,FALSE,NA,"624362295771176961",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Party Done - Angela Hunte &amp; Machel Montano https://t.co/KjsKHeR9u1 #beats1 http://t.co/hwYP9OaWyi",FALSE,0,NA,2015-07-23 23:32:16,FALSE,NA,"624361418050138112",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"One Wine (feat. Major Lazer) - Machel Montano &amp; Sean Paul #beats1",FALSE,0,NA,2015-07-23 23:28:14,FALSE,NA,"624360403703857152",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"R.N.S. - Slaughterhouse https://t.co/kbedUn2FtO #beats1 http://t.co/Ut2yIDY0OV",FALSE,0,NA,2015-07-23 23:23:45,FALSE,NA,"624359271547973632",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Soap - Melanie Martinez https://t.co/jnRyuqleyB #beats1 http://t.co/fp9pEXGk98",FALSE,6,NA,2015-07-23 23:20:15,FALSE,NA,"624358391817863168",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Numb / Encore - JAY Z &amp; LINKIN PARK https://t.co/wktp95jXDn #beats1 http://t.co/kreRRCrxXz",FALSE,3,NA,2015-07-23 23:17:01,FALSE,NA,"624357580127739908",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",1,FALSE,FALSE,NA,NA
"Cult of Personality - Living Colour https://t.co/RVe5RQGFwD #beats1 http://t.co/QZi0HDZu6d",FALSE,3,NA,2015-07-23 23:11:46,FALSE,NA,"624356257349136385",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",2,FALSE,FALSE,NA,NA
"New Hobbies - Fort Lean https://t.co/BtIS90uI84 #beats1 http://t.co/GUaI3HCZ4Q",FALSE,1,NA,2015-07-23 23:09:46,FALSE,NA,"624355754036867072",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Someday - The Strokes https://t.co/WeC8qiPjDi #beats1 http://t.co/CkoExIP2WN",FALSE,2,NA,2015-07-23 23:06:45,FALSE,NA,"624354997187293184",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",1,FALSE,FALSE,NA,NA
"Painted - MS MR https://t.co/bcT8KA2nht #beats1 http://t.co/e5hlu7PlIi",FALSE,0,NA,2015-07-23 23:03:15,FALSE,NA,"624354114391146496",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Forever - Nina Sky https://t.co/s9xCJrPYwb #beats1 http://t.co/5V6ikEjWrP",FALSE,0,NA,2015-07-23 23:00:16,FALSE,NA,"624353363422003200",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"I Serve the Base - Future https://t.co/VmaL5tGM3b #beats1 http://t.co/Tr7rokHTwe",FALSE,0,NA,2015-07-23 22:57:15,FALSE,NA,"624352602864619520",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"R.I.C.O. (feat. Drake) - Meek Mill https://t.co/56AwjvgVyw #beats1 http://t.co/0WZFKIAqes",FALSE,0,NA,2015-07-23 22:52:59,FALSE,NA,"624351530242691072",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Ship To Wreck - Florence + The Machine https://t.co/wega0roix4 #beats1 http://t.co/YlaYgmRUBe",FALSE,0,NA,2015-07-23 22:49:14,FALSE,NA,"624350587333812226",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Nobody Love - Tori Kelly https://t.co/CgfDYBkfx1 #beats1 http://t.co/CFssyBEhPi",FALSE,0,NA,2015-07-23 22:45:44,FALSE,NA,"624349706391568384",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Here (Lucian Remix) - Alessia Cara  #beats1",FALSE,0,NA,2015-07-23 22:41:43,FALSE,NA,"624348694830297088",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"No Sleeep Remix (feat. J. Cole) - Janet Jackson #beats1",FALSE,0,NA,2015-07-23 22:36:58,FALSE,NA,"624347498153439232",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"No Role Modelz - J. Cole https://t.co/b9XYFGONdw #beats1 http://t.co/R5Ycj8IajY",FALSE,0,NA,2015-07-23 22:32:14,FALSE,NA,"624346307189174272",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Stand Up - Meek Mill https://t.co/pU2xofq6gb #beats1 http://t.co/X5GMBtLbh3",FALSE,1,NA,2015-07-23 22:28:44,FALSE,NA,"624345426074955776",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
